Donbot,0,182,28,53,scene00162.jpg,960,540
HynoPigeon,0,147,218,137,scene00162.jpg,960,540
Zoidberg,159,95,178,112,scene00162.jpg,960,540
Kif,99,88,140,93,scene00162.jpg,960,540
Zapp,248,78,115,74,scene00162.jpg,960,540
Elzar,156,43,164,72,scene00162.jpg,960,540
Calculon,310,112,136,111,scene00162.jpg,960,540
Bender,214,197,242,105,scene00162.jpg,960,540
Leela,194,275,224,177,scene00162.jpg,960,540
Phillip Fry,256,329,298,185,scene00162.jpg,960,540
Amy,551,46,98,79,scene00162.jpg,960,540
Hermes,537,102,255,103,scene00162.jpg,960,540
Lrr,743,107,177,94,scene00162.jpg,960,540
Clamps,753,53,201,73,scene00162.jpg,960,540
Scruffy,645,185,260,102,scene00162.jpg,960,540
Flexo,870,219,90,92,scene00162.jpg,960,540
Roberto,737,287,223,105,scene00162.jpg,960,540
Wernstrom,736,365,168,166,scene00162.jpg,960,540
Farnsworth,502,242,241,150,scene00162.jpg,960,540
Nibbler,0,253,98,122,scene00163.jpg,960,540
HynoPigeon,8,149,206,138,scene00163.jpg,960,540
Zoidberg,152,99,173,107,scene00163.jpg,960,540
Kif,94,90,128,79,scene00163.jpg,960,540
Preacherbot,0,87,52,55,scene00163.jpg,960,540
Zapp,257,81,106,62,scene00163.jpg,960,540
Elzar,168,53,134,52,scene00163.jpg,960,540
Calculon,323,124,139,101,scene00163.jpg,960,540
Bender,218,201,227,105,scene00163.jpg,960,540
Leela,196,293,214,155,scene00163.jpg,960,540
Phillip Fry,274,331,266,183,scene00163.jpg,960,540
Amy,559,53,97,72,scene00163.jpg,960,540
Hermes,556,103,233,98,scene00163.jpg,960,540
Lrr,778,114,139,101,scene00163.jpg,960,540
Clamps,757,60,191,75,scene00163.jpg,960,540
Scruffy,656,190,221,81,scene00163.jpg,960,540
Flexo,864,230,96,82,scene00163.jpg,960,540
Roberto,732,302,224,81,scene00163.jpg,960,540
Wernstrom,766,360,129,172,scene00163.jpg,960,540
Farnsworth,503,244,228,155,scene00163.jpg,960,540
Nibbler,0,252,98,124,scene00164.jpg,960,540
Donbot,0,188,34,48,scene00164.jpg,960,540
Preacherbot,0,92,61,58,scene00164.jpg,960,540
HynoPigeon,0,155,210,132,scene00164.jpg,960,540
Zoidberg,164,98,162,112,scene00164.jpg,960,540
Kif,97,85,125,90,scene00164.jpg,960,540
Zapp,235,83,139,56,scene00164.jpg,960,540
Elzar,166,60,146,55,scene00164.jpg,960,540
Calculon,320,121,130,105,scene00164.jpg,960,540
Bender,206,208,244,106,scene00164.jpg,960,540
Leela,193,296,192,154,scene00164.jpg,960,540
Phillip Fry,290,322,251,183,scene00164.jpg,960,540
Amy,551,31,97,89,scene00164.jpg,960,540
Hermes,555,112,230,91,scene00164.jpg,960,540
Lrr,782,115,139,91,scene00164.jpg,960,540
Clamps,748,58,210,83,scene00164.jpg,960,540
Scruffy,638,182,265,107,scene00164.jpg,960,540
Flexo,869,223,91,84,scene00164.jpg,960,540
Roberto,716,291,244,136,scene00164.jpg,960,540
Wernstrom,747,374,154,156,scene00164.jpg,960,540
Farnsworth,510,244,244,153,scene00164.jpg,960,540
Nibbler,0,251,99,122,scene00165.jpg,960,540
Donbot,0,185,64,51,scene00165.jpg,960,540
Preacherbot,0,77,60,78,scene00165.jpg,960,540
HynoPigeon,9,142,207,148,scene00165.jpg,960,540
Zoidberg,165,97,160,119,scene00165.jpg,960,540
Kif,94,93,128,81,scene00165.jpg,960,540
Zapp,241,84,129,55,scene00165.jpg,960,540
Elzar,165,56,157,54,scene00165.jpg,960,540
Calculon,302,116,153,107,scene00165.jpg,960,540
Bender,228,203,215,111,scene00165.jpg,960,540
Leela,212,294,157,157,scene00165.jpg,960,540
Phillip Fry,272,332,273,188,scene00165.jpg,960,540
Amy,553,34,90,86,scene00165.jpg,960,540
Hermes,533,109,251,91,scene00165.jpg,960,540
Lrr,780,116,154,111,scene00165.jpg,960,540
Clamps,715,50,236,103,scene00165.jpg,960,540
Scruffy,641,188,259,95,scene00165.jpg,960,540
Flexo,866,225,94,90,scene00165.jpg,960,540
Roberto,711,301,246,101,scene00165.jpg,960,540
Wernstrom,769,373,139,163,scene00165.jpg,960,540
Farnsworth,464,252,271,143,scene00165.jpg,960,540
Nibbler,0,257,101,125,scene00166.jpg,960,540
Donbot,0,172,59,46,scene00166.jpg,960,540
Preacherbot,0,86,49,78,scene00166.jpg,960,540
HynoPigeon,22,157,201,131,scene00166.jpg,960,540
Zoidberg,166,89,171,113,scene00166.jpg,960,540
Kif,92,81,118,109,scene00166.jpg,960,540
Zapp,246,90,108,48,scene00166.jpg,960,540
Elzar,164,66,171,57,scene00166.jpg,960,540
Calculon,311,127,132,99,scene00166.jpg,960,540
Bender,218,198,226,119,scene00166.jpg,960,540
Leela,212,289,164,160,scene00166.jpg,960,540
Phillip Fry,277,342,256,176,scene00166.jpg,960,540
Amy,542,26,104,86,scene00166.jpg,960,540
Hermes,538,102,245,108,scene00166.jpg,960,540
Lrr,778,120,153,94,scene00166.jpg,960,540
Clamps,727,61,228,83,scene00166.jpg,960,540
Scruffy,634,184,252,106,scene00166.jpg,960,540
Flexo,857,229,103,92,scene00166.jpg,960,540
Roberto,696,294,264,115,scene00166.jpg,960,540
Wernstrom,767,374,165,166,scene00166.jpg,960,540
Farnsworth,468,241,278,149,scene00166.jpg,960,540
Nibbler,0,254,108,123,scene00167.jpg,960,540
HynoPigeon,11,160,212,131,scene00167.jpg,960,540
Zoidberg,154,94,192,104,scene00167.jpg,960,540
Kif,79,87,139,82,scene00167.jpg,960,540
Zapp,226,87,142,49,scene00167.jpg,960,540
Elzar,179,60,164,51,scene00167.jpg,960,540
Donbot,0,88,52,70,scene00167.jpg,960,540
Calculon,288,120,157,102,scene00167.jpg,960,540
Bender,216,195,224,122,scene00167.jpg,960,540
Leela,205,284,175,163,scene00167.jpg,960,540
Phillip Fry,279,338,256,179,scene00167.jpg,960,540
Amy,546,26,114,84,scene00167.jpg,960,540
Hermes,547,107,241,92,scene00167.jpg,960,540
Lrr,782,116,152,96,scene00167.jpg,960,540
Clamps,720,66,235,78,scene00167.jpg,960,540
Scruffy,634,190,264,110,scene00167.jpg,960,540
Flexo,861,224,99,100,scene00167.jpg,960,540
Roberto,712,304,247,93,scene00167.jpg,960,540
Wernstrom,778,368,122,171,scene00167.jpg,960,540
Farnsworth,506,240,235,154,scene00167.jpg,960,540
Crushinator,905,273,55,47,scene00168.jpg,960,540
Nibbler,0,254,108,120,scene00168.jpg,960,540
HynoPigeon,9,162,203,129,scene00168.jpg,960,540
Zoidberg,173,96,160,100,scene00168.jpg,960,540
Kif,90,92,114,100,scene00168.jpg,960,540
Zapp,231,78,149,58,scene00168.jpg,960,540
Elzar,182,62,157,58,scene00168.jpg,960,540
Calculon,312,117,138,104,scene00168.jpg,960,540
Bender,224,186,217,135,scene00168.jpg,960,540
Leela,209,278,167,173,scene00168.jpg,960,540
Phillip Fry,274,336,264,176,scene00168.jpg,960,540
Amy,530,32,113,88,scene00168.jpg,960,540
Hermes,542,105,211,98,scene00168.jpg,960,540
Lrr,786,123,139,83,scene00168.jpg,960,540
Clamps,720,61,236,83,scene00168.jpg,960,540
Scruffy,636,179,236,105,scene00168.jpg,960,540
Flexo,840,219,119,86,scene00168.jpg,960,540
Roberto,712,305,247,82,scene00168.jpg,960,540
Wernstrom,765,374,124,164,scene00168.jpg,960,540
Farnsworth,500,247,229,152,scene00168.jpg,960,540
Nibbler,0,262,106,111,scene00169.jpg,960,540
HynoPigeon,3,172,215,116,scene00169.jpg,960,540
Preacherbot,0,95,61,67,scene00169.jpg,960,540
Zoidberg,164,103,165,110,scene00169.jpg,960,540
Kif,87,91,125,85,scene00169.jpg,960,540
Zapp,244,86,115,52,scene00169.jpg,960,540
Elzar,201,58,141,58,scene00169.jpg,960,540
Calculon,281,123,171,101,scene00169.jpg,960,540
Bender,223,192,215,113,scene00169.jpg,960,540
Leela,202,270,154,180,scene00169.jpg,960,540
Phillip Fry,274,333,268,185,scene00169.jpg,960,540
Amy,539,40,111,79,scene00169.jpg,960,540
Hermes,560,105,225,103,scene00169.jpg,960,540
Lrr,797,116,132,101,scene00169.jpg,960,540
Clamps,743,42,211,120,scene00169.jpg,960,540
Scruffy,653,176,204,107,scene00169.jpg,960,540
Flexo,840,207,115,95,scene00169.jpg,960,540
Crushinator,885,266,75,57,scene00169.jpg,960,540
Roberto,698,300,262,101,scene00169.jpg,960,540
Wernstrom,760,366,151,171,scene00169.jpg,960,540
Farnsworth,499,241,254,159,scene00169.jpg,960,540
Nibbler,0,241,104,129,scene00170.jpg,960,540
Donbot,0,164,59,77,scene00170.jpg,960,540
Preacherbot,0,95,62,65,scene00170.jpg,960,540
HynoPigeon,3,161,217,133,scene00170.jpg,960,540
Zoidberg,181,103,148,110,scene00170.jpg,960,540
Kif,96,95,112,89,scene00170.jpg,960,540
Zapp,235,87,130,60,scene00170.jpg,960,540
Elzar,213,60,127,53,scene00170.jpg,960,540
Calculon,297,122,167,108,scene00170.jpg,960,540
Bender,210,199,221,116,scene00170.jpg,960,540
Leela,209,267,136,183,scene00170.jpg,960,540
Phillip Fry,262,335,277,182,scene00170.jpg,960,540
Amy,542,42,119,77,scene00170.jpg,960,540
Hermes,542,106,228,108,scene00170.jpg,960,540
Clamps,737,64,214,88,scene00170.jpg,960,540
Lrr,796,120,130,95,scene00170.jpg,960,540
Scruffy,645,191,207,97,scene00170.jpg,960,540
Flexo,837,205,118,90,scene00170.jpg,960,540
Crushinator,898,279,58,38,scene00170.jpg,960,540
Roberto,705,297,253,89,scene00170.jpg,960,540
Sal,839,347,121,74,scene00170.jpg,960,540
Wernstrom,739,381,157,155,scene00170.jpg,960,540
Farnsworth,512,253,228,150,scene00170.jpg,960,540
Nibbler,2,257,97,122,scene00171.jpg,960,540
Preacherbot,0,96,60,69,scene00171.jpg,960,540
HynoPigeon,23,171,191,119,scene00171.jpg,960,540
Zoidberg,194,103,137,106,scene00171.jpg,960,540
Kif,84,95,108,84,scene00171.jpg,960,540
Zapp,232,86,128,45,scene00171.jpg,960,540
Elzar,242,59,111,42,scene00171.jpg,960,540
Calculon,281,120,168,105,scene00171.jpg,960,540
Bender,223,195,217,121,scene00171.jpg,960,540
Leela,211,271,131,174,scene00171.jpg,960,540
Phillip Fry,277,327,254,192,scene00171.jpg,960,540
Amy,531,47,129,69,scene00171.jpg,960,540
Hermes,530,107,242,97,scene00171.jpg,960,540
Lrr,792,120,141,94,scene00171.jpg,960,540
Clamps,731,65,228,97,scene00171.jpg,960,540
Scruffy,653,193,205,90,scene00171.jpg,960,540
Flexo,849,202,105,108,scene00171.jpg,960,540
Crushinator,886,276,72,51,scene00171.jpg,960,540
Roberto,721,304,239,92,scene00171.jpg,960,540
Wernstrom,718,380,165,158,scene00171.jpg,960,540
Farnsworth,464,239,272,154,scene00171.jpg,960,540
Nibbler,0,252,117,135,scene00172.jpg,960,540
Preacherbot,3,85,58,83,scene00172.jpg,960,540
HynoPigeon,7,162,209,134,scene00172.jpg,960,540
Zoidberg,195,102,132,105,scene00172.jpg,960,540
Kif,93,95,139,85,scene00172.jpg,960,540
Zapp,249,85,104,47,scene00172.jpg,960,540
Elzar,232,61,129,46,scene00172.jpg,960,540
Calculon,288,119,171,110,scene00172.jpg,960,540
Bender,211,193,243,122,scene00172.jpg,960,540
Leela,207,275,145,168,scene00172.jpg,960,540
Phillip Fry,278,326,258,189,scene00172.jpg,960,540
Amy,531,54,124,66,scene00172.jpg,960,540
Hermes,536,111,217,92,scene00172.jpg,960,540
Lrr,778,121,150,97,scene00172.jpg,960,540
Clamps,754,60,199,64,scene00172.jpg,960,540
Scruffy,626,184,225,102,scene00172.jpg,960,540
Flexo,842,205,112,98,scene00172.jpg,960,540
Roberto,700,303,260,101,scene00172.jpg,960,540
Wernstrom,719,365,177,172,scene00172.jpg,960,540
Farnsworth,484,241,249,154,scene00172.jpg,960,540
Nibbler,0,244,108,125,scene00173.jpg,960,540
HynoPigeon,9,166,217,123,scene00173.jpg,960,540
Preacherbot,3,97,66,63,scene00173.jpg,960,540
Zoidberg,199,96,138,105,scene00173.jpg,960,540
Kif,96,92,122,86,scene00173.jpg,960,540
Elzar,235,59,140,51,scene00173.jpg,960,540
Calculon,273,123,186,96,scene00173.jpg,960,540
Bender,219,193,244,119,scene00173.jpg,960,540
Leela,216,280,119,175,scene00173.jpg,960,540
Phillip Fry,274,332,258,187,scene00173.jpg,960,540
Farnsworth,490,251,243,137,scene00173.jpg,960,540
Amy,528,55,127,58,scene00173.jpg,960,540
Hermes,550,106,214,90,scene00173.jpg,960,540
Lrr,789,117,124,97,scene00173.jpg,960,540
Clamps,739,67,210,94,scene00173.jpg,960,540
Scruffy,645,190,204,90,scene00173.jpg,960,540
Flexo,837,207,118,102,scene00173.jpg,960,540
Roberto,716,298,238,107,scene00173.jpg,960,540
Wernstrom,714,360,189,175,scene00173.jpg,960,540
Nibbler,2,254,113,121,scene00174.jpg,960,540
Donbot,0,157,64,105,scene00174.jpg,960,540
HynoPigeon,15,157,196,126,scene00174.jpg,960,540
Preacherbot,0,90,51,78,scene00174.jpg,960,540
Zoidberg,218,103,136,108,scene00174.jpg,960,540
Kif,92,91,140,90,scene00174.jpg,960,540
Elzar,239,52,129,48,scene00174.jpg,960,540
Calculon,278,122,175,101,scene00174.jpg,960,540
Bender,211,201,270,117,scene00174.jpg,960,540
Leela,192,289,153,161,scene00174.jpg,960,540
Phillip Fry,274,326,259,190,scene00174.jpg,960,540
Farnsworth,494,244,235,156,scene00174.jpg,960,540
Amy,544,54,116,59,scene00174.jpg,960,540
Hermes,554,96,232,101,scene00174.jpg,960,540
Lrr,796,119,125,90,scene00174.jpg,960,540
Clamps,729,61,223,104,scene00174.jpg,960,540
Scruffy,648,173,180,112,scene00174.jpg,960,540
Flexo,814,211,141,91,scene00174.jpg,960,540
Roberto,741,300,215,125,scene00174.jpg,960,540
Wernstrom,704,361,205,178,scene00174.jpg,960,540
Nibbler,0,250,111,132,scene00175.jpg,960,540
Donbot,0,155,81,100,scene00175.jpg,960,540
Preacherbot,0,91,51,71,scene00175.jpg,960,540
HynoPigeon,8,148,203,141,scene00175.jpg,960,540
Zoidberg,229,104,111,101,scene00175.jpg,960,540
Kif,87,76,139,107,scene00175.jpg,960,540
Elzar,231,59,147,53,scene00175.jpg,960,540
Calculon,286,120,178,89,scene00175.jpg,960,540
Bender,217,194,254,118,scene00175.jpg,960,540
Leela,191,288,135,154,scene00175.jpg,960,540
Phillip Fry,270,325,263,191,scene00175.jpg,960,540
Amy,531,52,132,60,scene00175.jpg,960,540
Hermes,538,94,241,105,scene00175.jpg,960,540
Lrr,786,119,140,101,scene00175.jpg,960,540
Clamps,726,60,228,93,scene00175.jpg,960,540
Scruffy,648,184,167,103,scene00175.jpg,960,540
Flexo,793,205,162,99,scene00175.jpg,960,540
Roberto,714,289,240,102,scene00175.jpg,960,540
Wernstrom,699,356,214,178,scene00175.jpg,960,540
Farnsworth,497,244,217,156,scene00175.jpg,960,540
Nibbler,0,264,108,113,scene00176.jpg,960,540
Donbot,2,156,76,103,scene00176.jpg,960,540
Preacherbot,2,85,48,81,scene00176.jpg,960,540
HynoPigeon,5,159,206,130,scene00176.jpg,960,540
Zoidberg,217,93,118,117,scene00176.jpg,960,540
Kif,88,89,122,79,scene00176.jpg,960,540
Elzar,296,55,86,69,scene00176.jpg,960,540
Calculon,275,114,201,93,scene00176.jpg,960,540
Bender,220,192,241,125,scene00176.jpg,960,540
Leela,195,286,126,164,scene00176.jpg,960,540
Phillip Fry,277,321,245,195,scene00176.jpg,960,540
Amy,537,48,134,77,scene00176.jpg,960,540
Hermes,540,95,221,104,scene00176.jpg,960,540
Lrr,789,118,128,102,scene00176.jpg,960,540
Clamps,736,65,212,103,scene00176.jpg,960,540
Scruffy,651,181,171,101,scene00176.jpg,960,540
Flexo,774,215,178,90,scene00176.jpg,960,540
Roberto,721,300,239,122,scene00176.jpg,960,540
Wernstrom,702,356,203,182,scene00176.jpg,960,540
Farnsworth,471,243,257,150,scene00176.jpg,960,540
Nibbler,2,256,117,122,scene00177.jpg,960,540
Donbot,1,145,78,132,scene00177.jpg,960,540
HynoPigeon,5,169,214,118,scene00177.jpg,960,540
Preacherbot,2,82,62,80,scene00177.jpg,960,540
Zoidberg,220,92,125,111,scene00177.jpg,960,540
Kif,80,72,139,106,scene00177.jpg,960,540
Elzar,255,53,142,76,scene00177.jpg,960,540
Calculon,280,120,198,91,scene00177.jpg,960,540
Bender,212,201,259,111,scene00177.jpg,960,540
Leela,194,282,142,169,scene00177.jpg,960,540
Phillip Fry,265,328,256,184,scene00177.jpg,960,540
Amy,517,46,160,76,scene00177.jpg,960,540
Hermes,534,94,249,102,scene00177.jpg,960,540
Lrr,784,121,136,91,scene00177.jpg,960,540
Clamps,736,56,214,90,scene00177.jpg,960,540
Scruffy,653,177,158,104,scene00177.jpg,960,540
Flexo,778,212,178,98,scene00177.jpg,960,540
Roberto,708,293,248,132,scene00177.jpg,960,540
Wernstrom,704,360,205,173,scene00177.jpg,960,540
Farnsworth,496,240,247,156,scene00177.jpg,960,540
Nibbler,0,258,111,112,scene00178.jpg,960,540
Donbot,5,159,78,111,scene00178.jpg,960,540
Preacherbot,2,91,47,78,scene00178.jpg,960,540
HynoPigeon,8,167,210,124,scene00178.jpg,960,540
Zoidberg,222,95,115,105,scene00178.jpg,960,540
Kif,87,82,132,92,scene00178.jpg,960,540
Elzar,252,53,129,74,scene00178.jpg,960,540
Calculon,282,117,189,89,scene00178.jpg,960,540
Bender,224,194,263,117,scene00178.jpg,960,540
Leela,183,276,158,171,scene00178.jpg,960,540
Phillip Fry,275,332,236,172,scene00178.jpg,960,540
Amy,509,45,164,76,scene00178.jpg,960,540
Hermes,541,99,238,101,scene00178.jpg,960,540
Clamps,722,58,220,83,scene00178.jpg,960,540
Lrr,785,113,146,101,scene00178.jpg,960,540
Scruffy,639,184,196,86,scene00178.jpg,960,540
Flexo,768,211,191,97,scene00178.jpg,960,540
Roberto,702,300,256,125,scene00178.jpg,960,540
Wernstrom,702,364,205,171,scene00178.jpg,960,540
Farnsworth,468,232,264,155,scene00178.jpg,960,540
Nibbler,2,253,105,119,scene00179.jpg,960,540
Donbot,1,149,82,118,scene00179.jpg,960,540
Preacherbot,0,92,58,67,scene00179.jpg,960,540
HynoPigeon,18,166,205,122,scene00179.jpg,960,540
Zoidberg,236,99,107,104,scene00179.jpg,960,540
Kif,84,79,127,94,scene00179.jpg,960,540
Elzar,263,57,116,65,scene00179.jpg,960,540
Calculon,290,118,179,90,scene00179.jpg,960,540
Bender,226,195,250,108,scene00179.jpg,960,540
Leela,192,282,144,173,scene00179.jpg,960,540
Phillip Fry,266,321,248,197,scene00179.jpg,960,540
Amy,517,42,165,82,scene00179.jpg,960,540
Hermes,541,88,215,108,scene00179.jpg,960,540
Lrr,752,120,163,93,scene00179.jpg,960,540
Clamps,716,58,229,85,scene00179.jpg,960,540
Scruffy,645,188,224,90,scene00179.jpg,960,540
Flexo,763,214,193,89,scene00179.jpg,960,540
Roberto,700,294,260,129,scene00179.jpg,960,540
Wernstrom,710,364,199,172,scene00179.jpg,960,540
Farnsworth,460,243,281,148,scene00179.jpg,960,540
Nibbler,3,254,112,126,scene00180.jpg,960,540
Donbot,0,154,80,100,scene00180.jpg,960,540
Preacherbot,2,79,51,79,scene00180.jpg,960,540
HynoPigeon,3,155,212,132,scene00180.jpg,960,540
Zoidberg,235,101,108,98,scene00180.jpg,960,540
Kif,86,84,120,101,scene00180.jpg,960,540
Elzar,249,54,129,76,scene00180.jpg,960,540
Calculon,290,114,182,90,scene00180.jpg,960,540
Bender,217,196,268,112,scene00180.jpg,960,540
Leela,191,272,161,186,scene00180.jpg,960,540
Phillip Fry,277,315,250,178,scene00180.jpg,960,540
Amy,512,47,167,65,scene00180.jpg,960,540
Hermes,525,91,219,108,scene00180.jpg,960,540
Lrr,785,116,146,83,scene00180.jpg,960,540
Clamps,732,52,217,111,scene00180.jpg,960,540
Scruffy,646,182,226,104,scene00180.jpg,960,540
Flexo,746,211,208,97,scene00180.jpg,960,540
Roberto,705,293,250,136,scene00180.jpg,960,540
Wernstrom,714,361,190,174,scene00180.jpg,960,540
Farnsworth,461,239,274,149,scene00180.jpg,960,540
Nibbler,1,248,103,118,scene00181.jpg,960,540
Donbot,0,148,76,116,scene00181.jpg,960,540
Preacherbot,2,68,53,80,scene00181.jpg,960,540
HynoPigeon,10,157,186,127,scene00181.jpg,960,540
Zoidberg,229,99,110,102,scene00181.jpg,960,540
Kif,86,81,132,97,scene00181.jpg,960,540
Elzar,258,46,117,81,scene00181.jpg,960,540
Calculon,294,109,188,113,scene00181.jpg,960,540
Bender,221,191,256,113,scene00181.jpg,960,540
Leela,194,284,141,167,scene00181.jpg,960,540
Phillip Fry,260,297,248,212,scene00181.jpg,960,540
Amy,506,44,178,71,scene00181.jpg,960,540
Hermes,537,94,217,101,scene00181.jpg,960,540
Lrr,771,116,145,97,scene00181.jpg,960,540
Clamps,732,65,218,83,scene00181.jpg,960,540
Scruffy,658,173,203,107,scene00181.jpg,960,540
Flexo,718,208,238,97,scene00181.jpg,960,540
Roberto,706,278,249,139,scene00181.jpg,960,540
Wernstrom,694,352,216,185,scene00181.jpg,960,540
Farnsworth,458,233,262,161,scene00181.jpg,960,540
Nibbler,3,245,94,125,scene00182.jpg,960,540
Donbot,5,139,76,119,scene00182.jpg,960,540
Preacherbot,5,76,43,70,scene00182.jpg,960,540
HynoPigeon,9,154,192,130,scene00182.jpg,960,540
Zoidberg,226,92,115,108,scene00182.jpg,960,540
Kif,81,65,126,101,scene00182.jpg,960,540
Elzar,264,47,119,75,scene00182.jpg,960,540
Calculon,282,102,216,115,scene00182.jpg,960,540
Bender,214,177,260,130,scene00182.jpg,960,540
Leela,196,275,139,168,scene00182.jpg,960,540
Phillip Fry,263,303,250,206,scene00182.jpg,960,540
Amy,517,41,164,68,scene00182.jpg,960,540
Hermes,539,109,226,85,scene00182.jpg,960,540
Lrr,778,115,135,101,scene00182.jpg,960,540
Clamps,736,53,209,105,scene00182.jpg,960,540
Scruffy,656,180,196,101,scene00182.jpg,960,540
Flexo,733,217,225,83,scene00182.jpg,960,540
Roberto,707,282,243,132,scene00182.jpg,960,540
Wernstrom,694,360,221,174,scene00182.jpg,960,540
Farnsworth,485,240,238,143,scene00182.jpg,960,540
Nibbler,2,245,97,115,scene00183.jpg,960,540
Donbot,3,142,71,115,scene00183.jpg,960,540
Preacherbot,5,69,46,78,scene00183.jpg,960,540
HynoPigeon,5,153,192,126,scene00183.jpg,960,540
Zoidberg,227,90,114,105,scene00183.jpg,960,540
Kif,83,71,142,99,scene00183.jpg,960,540
Elzar,267,44,114,76,scene00183.jpg,960,540
Calculon,273,102,218,121,scene00183.jpg,960,540
Bender,212,197,277,104,scene00183.jpg,960,540
Leela,194,272,134,177,scene00183.jpg,960,540
Phillip Fry,261,311,263,206,scene00183.jpg,960,540
Amy,502,43,174,64,scene00183.jpg,960,540
Hermes,534,99,233,89,scene00183.jpg,960,540
Lrr,776,108,136,100,scene00183.jpg,960,540
Clamps,743,53,196,94,scene00183.jpg,960,540
Scruffy,655,172,193,106,scene00183.jpg,960,540
Flexo,714,215,240,83,scene00183.jpg,960,540
Roberto,701,281,253,131,scene00183.jpg,960,540
Wernstrom,690,346,219,189,scene00183.jpg,960,540
Farnsworth,491,240,207,144,scene00183.jpg,960,540
Nibbler,5,236,97,126,scene00184.jpg,960,540
Donbot,0,148,78,115,scene00184.jpg,960,540
Preacherbot,3,66,44,86,scene00184.jpg,960,540
HynoPigeon,5,148,197,129,scene00184.jpg,960,540
Zoidberg,228,85,101,118,scene00184.jpg,960,540
Kif,81,78,139,94,scene00184.jpg,960,540
Elzar,270,48,116,72,scene00184.jpg,960,540
Calculon,278,106,221,122,scene00184.jpg,960,540
Bender,215,187,259,113,scene00184.jpg,960,540
Leela,192,272,136,182,scene00184.jpg,960,540
Phillip Fry,263,308,259,206,scene00184.jpg,960,540
Amy,507,34,175,74,scene00184.jpg,960,540
Hermes,536,98,228,94,scene00184.jpg,960,540
Lrr,781,109,136,92,scene00184.jpg,960,540
Clamps,747,51,199,103,scene00184.jpg,960,540
Scruffy,658,176,214,99,scene00184.jpg,960,540
Flexo,715,209,241,97,scene00184.jpg,960,540
Roberto,698,261,254,150,scene00184.jpg,960,540
Wernstrom,694,351,224,184,scene00184.jpg,960,540
Farnsworth,479,232,242,146,scene00184.jpg,960,540
Nibbler,1,237,94,132,scene00185.jpg,960,540
Donbot,3,141,72,115,scene00185.jpg,960,540
Preacherbot,6,68,46,74,scene00185.jpg,960,540
HynoPigeon,2,139,191,149,scene00185.jpg,960,540
Zoidberg,232,89,108,104,scene00185.jpg,960,540
Kif,81,74,132,95,scene00185.jpg,960,540
Elzar,284,39,105,87,scene00185.jpg,960,540
Calculon,277,111,214,102,scene00185.jpg,960,540
Bender,206,180,273,126,scene00185.jpg,960,540
Leela,192,268,123,175,scene00185.jpg,960,540
Phillip Fry,270,309,249,197,scene00185.jpg,960,540
Amy,507,35,180,75,scene00185.jpg,960,540
Hermes,532,95,237,90,scene00185.jpg,960,540
Lrr,769,109,151,102,scene00185.jpg,960,540
Clamps,744,56,200,86,scene00185.jpg,960,540
Scruffy,651,172,191,97,scene00185.jpg,960,540
Flexo,716,205,238,110,scene00185.jpg,960,540
Roberto,708,274,239,137,scene00185.jpg,960,540
Wernstrom,690,358,215,171,scene00185.jpg,960,540
Farnsworth,485,229,242,152,scene00185.jpg,960,540
Nibbler,2,239,108,126,scene00186.jpg,960,540
Donbot,2,143,72,114,scene00186.jpg,960,540
Preacherbot,4,68,56,71,scene00186.jpg,960,540
HynoPigeon,12,147,185,128,scene00186.jpg,960,540
Zoidberg,237,90,101,111,scene00186.jpg,960,540
Kif,70,71,141,92,scene00186.jpg,960,540
Elzar,287,46,101,73,scene00186.jpg,960,540
Calculon,275,98,218,120,scene00186.jpg,960,540
Bender,209,179,267,123,scene00186.jpg,960,540
Leela,184,261,110,195,scene00186.jpg,960,540
Phillip Fry,261,305,249,198,scene00186.jpg,960,540
Amy,503,33,185,65,scene00186.jpg,960,540
Hermes,531,94,221,94,scene00186.jpg,960,540
Lrr,768,108,156,98,scene00186.jpg,960,540
Clamps,749,42,198,89,scene00186.jpg,960,540
Scruffy,661,169,187,93,scene00186.jpg,960,540
Flexo,696,211,258,101,scene00186.jpg,960,540
Roberto,711,282,238,127,scene00186.jpg,960,540
Wernstrom,694,342,206,190,scene00186.jpg,960,540
Farnsworth,470,238,228,132,scene00186.jpg,960,540
Nibbler,2,238,93,123,scene00187.jpg,960,540
Donbot,2,140,73,115,scene00187.jpg,960,540
Preacherbot,2,64,67,80,scene00187.jpg,960,540
HynoPigeon,10,145,182,136,scene00187.jpg,960,540
Zoidberg,241,82,95,101,scene00187.jpg,960,540
Kif,80,65,119,97,scene00187.jpg,960,540
Elzar,263,49,142,67,scene00187.jpg,960,540
Calculon,265,102,242,106,scene00187.jpg,960,540
Bender,208,183,272,118,scene00187.jpg,960,540
Leela,171,244,124,214,scene00187.jpg,960,540
Phillip Fry,259,306,249,193,scene00187.jpg,960,540
Amy,505,24,189,74,scene00187.jpg,960,540
Hermes,532,92,224,92,scene00187.jpg,960,540
Lrr,771,104,140,90,scene00187.jpg,960,540
Clamps,740,49,204,82,scene00187.jpg,960,540
Scruffy,661,167,189,100,scene00187.jpg,960,540
Flexo,688,208,264,113,scene00187.jpg,960,540
Roberto,712,284,240,127,scene00187.jpg,960,540
Wernstrom,693,352,221,182,scene00187.jpg,960,540
Farnsworth,480,236,251,139,scene00187.jpg,960,540
